1578.74970326,0.491243821607
1551.65369884,0.543882804255
1578.96756682,0.496624470654
1578.75769169,0.513120235321
1578.94784655,0.496777334796
1557.70610817,0.468660319431
1580.62300721,0.478085765736
1580.62074971,0.487687297557
1578.96342721,0.496984247923
1578.86708869,0.521225934106
1579.40853701,0.490184612539
1557.64136026,0.479427346152
1557.733249,0.480548890412
1557.78199899,0.465299159993
1543.16487845,0.556423828646
1578.91673982,0.508895823817
1578.80770635,0.507339433369
1557.60743827,0.483058164889
1579.50440249,0.526145653023
1557.64527292,0.478617294402
1578.9544961,0.506023244395
1557.53223067,0.477028189291
1578.69578237,0.513057547983
1574.54777939,0.490378678383
1581.04982079,0.489032065052
1542.48410364,0.566477423109
1579.34143612,0.484688506708
1578.8017446,0.519574419031
1578.93934117,0.506147727304
1576.60368874,0.543218149844
1579.90043288,0.464391443905
1557.53433312,0.481883217082
1580.96334137,0.468656012423
1579.12754028,0.486224738073
1579.1148386,0.482883864118
1579.17597089,0.487560426387
1578.69208058,0.516752207985
1578.78339618,0.514061782274
1578.84107094,0.502513319922
1578.74025841,0.506312069574
1578.90236807,0.494547410955
1583.02873769,0.485742308432
1579.04576422,0.496154012038
1552.91923155,0.530208797063
1578.97818273,0.495953348761
1578.95607209,0.521476461342
1578.76018262,0.509174781654
1578.73833532,0.509505677345
1582.75122936,0.482334825898
1556.61928911,0.484957175059
1552.71774771,0.536441866504
1557.60589439,0.465270549748
1578.85300012,0.506115651792
1579.09805739,0.492017102178
1578.88306186,0.51723391702
1578.73769855,0.513152319135
1559.14986218,0.557938296025
1578.72835002,0.517513513497
1579.48777577,0.480149217711
1571.80355398,0.492042360891
1578.84585927,0.517603916325
1582.63605473,0.499003251041
1578.77057984,0.513894962103
1578.80943251,0.505363341899
1578.95777856,0.505268935945
1578.87532916,0.519560234894
1577.76772124,0.489529848614
1578.64125332,0.494909817666
1577.22115136,0.487118653002
1578.76637689,0.509650836284
1579.06769155,0.484476499993
1578.72387542,0.510744317131
1572.72578017,0.548030233493
1568.11454982,0.548371997671
1578.7212741,0.51321175131
1578.90534077,0.520268096062
1578.80778623,0.517430383907
1579.78441956,0.480388908396
1555.62633488,0.536679417539
1578.7282255,0.510876541295
