0.611292769,1059.42137542,70.4294029838
0.549926384094,1063.30194029,73.3234886923
0.522020256465,1086.33365294,51.6902357192
0.549855476298,1063.30112924,119.33202025
0.528675019565,1086.33364717,60.966256087
0.603282280286,1058.43440338,62.2304102966
0.523119183169,1086.33365229,62.9246385943
0.606551463718,1059.68100747,75.4473123626
0.548679111946,1063.30042254,75.570807044
0.549526608418,1063.30064221,135.704555756
0.5217400671,1086.33364692,43.2690476103
0.600167731466,1058.42844285,59.0009242042
0.610527636609,1058.6879386,34.2809408423
0.521234815373,1086.33365195,68.3388740461
0.524332895329,1086.33366582,67.0257238882
0.548934929553,1063.30041177,64.6387329747
0.522653596407,1086.33365234,34.1970651082
0.524911944613,1086.33366566,48.1357525906
0.548692083729,1063.30920243,54.7786475607
0.52276985825,1086.33364839,41.6381939582
0.528084505601,1063.65162306,186.127995921
0.523663017075,1086.33364752,54.0265877914
0.608177765362,1058.63268048,50.704962275
0.521880683247,1086.33364894,50.6826886671
0.525053489924,1084.33157764,135.10441005
0.549619457576,1063.30489705,139.417736598
0.525631406097,1084.33155801,191.890973852
0.604903365545,1058.46125422,49.7086886269
0.549788889162,1063.3090331,102.116546947
0.521508533447,1086.33365253,30.6909716368
0.528535520779,1086.33365254,53.0828711287
0.525326846736,1086.51453645,44.798766333
0.52285545233,1086.33364745,45.9195273719
0.536022990997,1086.33365083,53.2759457095
0.600003190323,1058.42841165,59.3308236657
0.535029839528,1086.33364828,45.9125726637
0.533229551174,1063.67804753,164.29625605
0.528653059134,1086.33365276,70.8177594879
0.516696929098,1087.20555694,33.6281528264
0.526419321452,1084.34262306,136.067018955
0.62079083338,1058.55463125,75.1416510069
0.520879049527,1086.33365023,40.2097307666
0.533654962752,1086.33364759,39.6344064849
0.526808179118,1086.3336512,59.8443952739
0.522527802131,1086.33365284,42.7250691512
0.532849908793,1086.33365762,47.0936330003
0.548658161934,1063.30049397,83.9418891751
0.523052058496,1086.33365326,45.1176278513
0.548838181045,1063.30062054,52.1229835592
0.622052964327,1058.56161944,89.3805834259
0.522483127203,1086.33365163,48.2667274599
0.548621499186,1063.30091604,48.760138044
0.548740421007,1063.3004176,50.651700548
0.548283756296,1063.30064407,63.539382461
0.523878077473,1086.33365068,53.2591992774
0.521729541723,1086.33364865,39.5458211244
0.526953355371,1084.33154894,232.988683934
0.527976344266,1086.33365318,46.5798017289
0.527347882721,1086.33364964,40.2012558183
0.548916451504,1063.30052116,121.353376627
0.5220850899,1086.333649,46.2413526608
0.522890723873,1086.3336529,53.7079166108
0.600957451897,1058.42886451,61.3977901142
0.548562544208,1063.30487179,54.6003315321
0.548838181045,1063.30055048,138.686049521
0.549289127636,1063.3006532,89.8755158909
0.549706322894,1063.30146791,64.3210918326
0.604957198132,1059.59590513,85.7452273038
0.527835364508,1086.57192235,52.6484229664
0.526296387792,1086.33368405,34.1643815893
0.549181451729,1063.30449037,69.0290962284
0.549831871833,1063.30191072,114.956656752
0.527117535021,1086.90652656,60.3210040475
0.526044349982,1084.33155856,181.630098044
0.526998607223,1063.65458721,63.2531289829
0.531139508034,1086.3338267,54.9940072353
0.534116559049,1086.33365049,33.4363092872
0.611271947194,1059.41939343,54.1583797999
0.519347446447,1086.33365102,45.8852805409
0.549634978184,1063.30105265,131.148339078
0.524500044764,1086.80024766,39.4069394484
0.542800285103,1063.83197001,60.5038795655
0.548781069514,1063.3004171,61.6292989544
0.549696857355,1063.301699,112.418546764
0.522208927401,1086.3336522,53.896774228
0.535292894193,1086.33365198,41.978357706
0.531776365609,1086.33365176,52.1897416207
0.609285200372,1059.4183306,61.8961613735
0.529672417555,1086.33534368,53.4328331637
0.519952435206,1086.33364693,32.2330184148
0.521283764043,1086.33364749,47.9461857195
0.536154783892,1066.5566846,140.272586906
0.605604462938,1058.47718637,61.3774658264
0.522883444894,1063.63501798,154.631868513
0.548652453951,1063.30042919,89.6493717832
0.522685579643,1086.33365279,46.2274883675
0.521063918044,1086.33364976,52.7821938302
0.523788276768,1086.96717463,38.9992119857
0.526062137644,1086.33366183,46.466799821
0.531066306544,1063.67126825,129.251283036
